"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]","Current(PhaseD) [A]"
1.88735,0.631410710767818,4.91305217892716,0.00015185108173128,0.000133894818695999
1.93735,0.488339389666672,5.0382644800533,0.000148386995570248,0.000135819567244784
1.98735,0.354422471085014,5.15732446442723,0.00014521775210257,0.00013468810731892
2.03735,0.225229212463063,5.25311178185365,0.000143388522657831,0.000134868572409215
2.08735,0.0994498066550785,5.34151578204599,0.000142075617249932,0.00013553847466243
2.13735,0.000267775194241274,5.43735378725635,0.00014094718775855,0.00013830446100167
2.18735,0.00013446235514475,5.52374658185339,0.00014166074188363,0.000151240442569869
2.23735,0.000135692925664501,5.59563142805317,0.000142906611538344,0.000151517999005165
2.28735,0.000136405425125505,5.67550901914801,0.000146435158954221,0.00015122015102029
2.33735,0.00013556488062199,5.77506070937977,0.000147424548356734,0.000150971740415374
2.38735,0.00013383763903221,5.87828484246214,0.000148373218140973,0.000150507156929621
2.4332,0.000132347287792481,5.97349410412407,0.000149124112547549,0.000149760042715998
2.4337,0.0001315871392312,5.9754861545067,0.000149819969675629,0.000149677502576772
2.4342,0.000163289188094177,5.95918741665361,0.000142564440657357,0.000143219678002883
2.4571,0.000166898179010995,5.25761800910721,0.000142558420152157,0.000142268865565098
2.4809,0.000165663438764933,4.63406169666947,0.000142879951883628,0.000142292502127205
2.5054,0.000164152863447558,4.13522773361852,0.000143590888101748,0.000142219052888162
2.5171,0.000163611369219391,3.94309567103527,0.000143740847030893,0.000142167590987129
2.5176,0.00016308121803636,3.93531631133013,0.000144029490218742,0.00014217301703022
2.5181,0.000166988679510621,3.9277403694338,0.00864676354983511,0.000157014044954831
2.55125,0.000166116216878258,3.49734935282978,0.563977558638167,0.00015731467951505
2.59125,0.000164672459002414,3.11614124734175,1.21968672814047,0.000155582465731426
2.64125,0.000163873446561982,2.7715616015874,1.99288597263842,0.000154468961560944
2.69125,0.000163377399883855,2.48137049596944,2.68928162853805,0.000153570198478848
2.74125,0.000163008766492874,2.25373246670673,3.28446850250108,0.000152905493905299
2.79125,0.000163142222143636,2.05041033614901,3.73515608064929,0.000152259802676305
2.84125,0.000162257830388243,1.87242107153802,3.9762352716501,0.000150883657643336
2.89125,0.000165576498758906,1.70489659358544,3.98174313359948,0.000151391542439569
2.94105,0.000168647045991491,1.54598913895281,4.08447626341046,0.000150649571911017
2.99105,0.000170306398741529,1.39602649897641,4.21944535916935,0.000150705671571069
3.04105,0.000170823344478238,1.25084188811993,4.35363749517163,0.000149917413756456
